date,channel,impressions,clicks,cost,conversions,cv_type,revenue
2026-02-21,Google Ads,6703,96,10588,2,購入,13232
2026-02-21,Meta Ads,8050,478,8890,18,購入,96753
2026-02-21,LINE Ads,2911,59,5583,2,購入,15875
2026-02-21,Yahoo!広告,1493,56,2986,4,会員登録,25506
2026-02-22,Google Ads,4832,53,10975,1,購入,3006
2026-02-22,Meta Ads,5826,309,8599,15,会員登録,102401
2026-02-22,LINE Ads,2024,96,4476,4,購入,24637
2026-02-22,Yahoo!広告,1935,24,2985,0,購入,0
2026-02-23,Google Ads,6426,90,11459,5,会員登録,21927
2026-02-23,Meta Ads,9742,554,8029,43,会員登録,175934
2026-02-23,LINE Ads,2266,85,4680,3,会員登録,20547
2026-02-23,Yahoo!広告,1936,21,3203,1,会員登録,4270
2026-02-24,Google Ads,5769,285,6897,5,会員登録,36811
2026-02-24,Meta Ads,5471,212,8693,4,購入,13697
2026-02-24,LINE Ads,4399,67,3747,1,会員登録,5543
2026-02-24,Yahoo!広告,2318,64,4546,1,お気に入り,3442
2026-02-25,Google Ads,2729,72,6601,4,購入,15454
2026-02-25,Meta Ads,4080,89,6995,6,お気に入り,34514
2026-02-25,LINE Ads,2605,84,5627,5,購入,33521
2026-02-25,Yahoo!広告,1672,66,2656,3,購入,10685
2026-02-26,Google Ads,13774,539,12056,37,購入,143189
2026-02-26,Meta Ads,5018,224,8216,8,会員登録,27554
2026-02-26,LINE Ads,4084,131,4900,2,購入,13830
2026-02-26,Yahoo!広告,2083,122,3517,8,購入,31930
2026-02-27,Google Ads,5861,351,9847,13,会員登録,51217
2026-02-27,Meta Ads,2927,120,6759,8,購入,42731
2026-02-27,LINE Ads,2003,42,3668,0,購入,0
2026-02-27,Yahoo!広告,4361,225,4836,14,購入,74659
2026-02-28,Google Ads,4800,271,10351,15,購入,47251
2026-02-28,Meta Ads,4129,222,7288,16,お気に入り,101196
2026-02-28,LINE Ads,2634,132,5361,6,購入,43662
2026-02-28,Yahoo!広告,1898,99,2949,7,会員登録,31543
2026-03-01,Google Ads,12125,320,16270,17,購入,71762
2026-03-01,Meta Ads,10699,250,10549,7,会員登録,32489
2026-03-01,LINE Ads,7779,218,8489,7,購入,35074
2026-03-01,Yahoo!広告,2934,50,5410,2,会員登録,8956
2026-03-02,Google Ads,7447,380,14732,9,購入,67402
2026-03-02,Meta Ads,16527,402,14367,26,購入,139029
2026-03-02,LINE Ads,3997,211,7169,11,購入,52172
2026-03-02,Yahoo!広告,3308,36,5630,1,購入,5298
2026-03-03,Google Ads,15996,284,15424,15,購入,52027
2026-03-03,Meta Ads,7150,201,12433,10,会員登録,71582
2026-03-03,LINE Ads,6167,69,9328,3,購入,20155
2026-03-03,Yahoo!広告,4592,129,4549,6,購入,39993
2026-03-04,Google Ads,6376,267,15170,16,購入,104462
2026-03-04,Meta Ads,12786,495,11228,26,お気に入り,199320
2026-03-04,LINE Ads,4464,258,9355,11,購入,81281
2026-03-04,Yahoo!広告,3004,103,7232,3,購入,14489
2026-03-05,Google Ads,8487,151,18513,10,購入,44693
2026-03-05,Meta Ads,7015,406,8964,18,会員登録,69298
2026-03-05,LINE Ads,3653,79,6683,2,購入,12913
2026-03-05,Yahoo!広告,2169,129,5135,4,購入,28669
2026-03-06,Google Ads,11226,469,16105,14,会員登録,55912
2026-03-06,Meta Ads,7346,362,10373,16,会員登録,50112
2026-03-06,LINE Ads,3281,177,8184,11,購入,74666
2026-03-06,Yahoo!広告,7351,158,7795,11,会員登録,47579
2026-03-07,Google Ads,10727,509,16771,11,購入,67043
2026-03-07,Meta Ads,7106,277,14654,14,購入,87116
2026-03-07,LINE Ads,5466,177,6140,12,購入,59762
2026-03-07,Yahoo!広告,2933,37,4802,1,購入,4144
2026-03-08,Google Ads,18486,464,17717,22,購入,103601
2026-03-08,Meta Ads,7055,77,13076,3,お気に入り,20404
2026-03-08,LINE Ads,6677,228,9923,15,会員登録,114352
2026-03-08,Yahoo!広告,2736,59,5660,3,お気に入り,22270
2026-03-09,Google Ads,10482,229,19180,15,購入,77111
2026-03-09,Meta Ads,6017,65,13857,4,会員登録,16872
2026-03-09,LINE Ads,3917,192,8608,10,会員登録,71167
2026-03-09,Yahoo!広告,4675,222,7323,9,購入,37245
2026-03-10,Google Ads,7751,192,16851,5,お気に入り,16639
2026-03-10,Meta Ads,14134,821,13939,41,購入,216948
2026-03-10,LINE Ads,4409,196,5714,9,購入,66520
2026-03-10,Yahoo!広告,4146,199,4991,14,会員登録,50629
2026-03-11,Google Ads,10632,580,17981,14,購入,65724
2026-03-11,Meta Ads,5201,222,11633,11,購入,36303
2026-03-11,LINE Ads,6265,132,8642,7,購入,48604
2026-03-11,Yahoo!広告,4248,81,4275,5,会員登録,31306
2026-03-12,Google Ads,6299,120,10916,6,お気に入り,21764
2026-03-12,Meta Ads,10971,626,13906,18,購入,101638
2026-03-12,LINE Ads,7498,424,6751,29,お気に入り,120429
2026-03-12,Yahoo!広告,4851,172,6948,8,会員登録,47598
2026-03-13,Google Ads,10083,576,13290,15,会員登録,60151
2026-03-13,Meta Ads,11861,639,12265,50,購入,318207
2026-03-13,LINE Ads,3318,146,6252,8,購入,43660
2026-03-13,Yahoo!広告,8790,295,7379,20,会員登録,62913
2026-03-14,Google Ads,13689,219,14674,6,購入,41701
2026-03-14,Meta Ads,11778,687,14947,27,購入,106905
2026-03-14,LINE Ads,5769,256,5810,5,お気に入り,31758
2026-03-14,Yahoo!広告,2515,137,4877,10,会員登録,51020
2026-03-15,Google Ads,9559,305,16595,6,購入,39614
2026-03-15,Meta Ads,15939,713,12754,52,会員登録,165015
2026-03-15,LINE Ads,5197,261,9252,16,お気に入り,63594
2026-03-15,Yahoo!広告,2663,83,6394,2,購入,8506
2026-03-16,Google Ads,12942,611,12593,31,購入,105550
2026-03-16,Meta Ads,5995,329,14080,23,購入,84704
2026-03-16,LINE Ads,2858,53,6148,2,会員登録,8942
2026-03-16,Yahoo!広告,3861,173,4480,9,購入,33427
2026-03-17,Google Ads,7706,407,16614,10,会員登録,73490
2026-03-17,Meta Ads,6694,165,11106,12,会員登録,62967
2026-03-17,LINE Ads,3785,137,7128,8,会員登録,32218
2026-03-17,Yahoo!広告,1755,78,4355,3,購入,21847
2026-03-18,Google Ads,17279,321,14314,7,購入,31165
2026-03-18,Meta Ads,14062,635,14513,48,会員登録,368507
2026-03-18,LINE Ads,7500,264,7741,18,お気に入り,116180
2026-03-18,Yahoo!広告,3610,52,4583,4,会員登録,22814
2026-03-19,Google Ads,11253,298,19477,7,購入,37944
2026-03-19,Meta Ads,9984,208,10686,8,会員登録,36359
2026-03-19,LINE Ads,4377,212,6944,14,お気に入り,72991
2026-03-19,Yahoo!広告,6162,229,6208,12,購入,38701
2026-03-20,Google Ads,9469,150,11961,10,購入,76788
2026-03-20,Meta Ads,6062,120,12048,6,購入,32749
2026-03-20,LINE Ads,8620,448,10265,24,会員登録,122344
2026-03-20,Yahoo!広告,4689,232,4403,17,購入,63750
2026-03-21,Google Ads,7066,239,14671,8,購入,41839
2026-03-21,Meta Ads,5354,293,13023,22,購入,90202
2026-03-21,LINE Ads,5857,201,8211,14,購入,93085
2026-03-21,Yahoo!広告,2747,156,5470,5,購入,25477
2026-03-22,Google Ads,6911,385,16846,27,購入,178246
2026-03-22,Meta Ads,6347,83,10986,5,購入,15587
2026-03-22,LINE Ads,4350,128,6206,2,購入,12916
2026-03-22,Yahoo!広告,3909,48,5822,3,会員登録,16896
2026-03-23,Google Ads,11347,662,17082,45,お気に入り,163463
2026-03-23,Meta Ads,15759,800,13113,21,お気に入り,124433
2026-03-23,LINE Ads,5393,231,5723,17,購入,97371
2026-03-23,Yahoo!広告,3602,116,5246,6,会員登録,39242
2026-03-24,Google Ads,12669,441,17043,29,購入,137034
2026-03-24,Meta Ads,13579,235,13136,6,会員登録,33717
2026-03-24,LINE Ads,3825,115,8528,3,会員登録,10392
2026-03-24,Yahoo!広告,5546,227,6372,12,購入,55393
2026-03-25,Google Ads,4918,157,10869,7,購入,45105
2026-03-25,Meta Ads,11678,483,12650,24,会員登録,190743
2026-03-25,LINE Ads,5064,201,8562,15,会員登録,59718
2026-03-25,Yahoo!広告,9014,297,7359,17,会員登録,66884
2026-03-26,Google Ads,5698,189,13625,11,お気に入り,43823
2026-03-26,Meta Ads,8532,407,14783,14,購入,63111
2026-03-26,LINE Ads,10118,147,8777,11,購入,45552
2026-03-26,Yahoo!広告,2635,62,5469,1,会員登録,3313
2026-03-27,Google Ads,15252,251,17765,6,購入,39345
2026-03-27,Meta Ads,7472,230,9477,4,購入,21486
2026-03-27,LINE Ads,7973,457,8685,15,会員登録,65884
2026-03-27,Yahoo!広告,5606,116,6854,6,会員登録,32773
2026-03-28,Google Ads,18282,787,18076,34,購入,180908
2026-03-28,Meta Ads,8639,202,12807,8,お気に入り,52965
2026-03-28,LINE Ads,8821,254,9161,9,購入,57503
2026-03-28,Yahoo!広告,3253,89,6446,5,購入,18363
2026-03-29,Google Ads,15152,866,18286,20,購入,97803
2026-03-29,Meta Ads,5308,167,12266,8,購入,24627
2026-03-29,LINE Ads,2746,135,6821,5,会員登録,32056
2026-03-29,Yahoo!広告,6276,215,6138,16,会員登録,94745
2026-03-30,Google Ads,7161,204,12174,15,購入,119003
2026-03-30,Meta Ads,5583,224,11809,9,購入,49839
2026-03-30,LINE Ads,2945,128,6525,8,お気に入り,30566
2026-03-30,Yahoo!広告,4652,50,6577,2,購入,10286
2026-03-31,Google Ads,11732,386,11588,23,購入,77290
2026-03-31,Meta Ads,14748,464,15450,12,お気に入り,53774
2026-03-31,LINE Ads,3331,110,5701,7,購入,48583
2026-03-31,Yahoo!広告,3386,110,7328,5,購入,25062
